Date,Open,High,Low,Close,Adj Close,Volume
2016-08-29,14.060000,14.590000,13.980000,14.300000,14.300000,6697899
2016-08-30,14.300000,14.850000,14.310000,14.720000,14.720000,5873715
2016-08-31,14.720000,15.180000,14.470000,15.130000,15.130000,8558607
2016-09-01,15.130000,16.719999,15.140000,16.000000,16.000000,21174880
2016-09-02,16.000000,16.230000,15.640000,15.850000,15.850000,8105166
2016-09-03,15.850000,16.590000,14.680000,15.130000,15.130000,11558200
2016-09-04,15.130000,15.710000,15.010000,15.230000,15.230000,6069997
2016-09-05,15.230000,15.500000,15.050000,15.310000,15.310000,5039576
2016-09-06,15.310000,15.240000,14.730000,15.010000,15.010000,5556767
2016-09-07,15.010000,15.230000,14.760000,14.860000,14.860000,4936745
2016-09-08,14.860000,15.380000,14.420000,14.680000,14.680000,9933147
2016-09-09,14.680000,15.040000,14.370000,14.900000,14.900000,4765070
2016-09-10,14.900000,15.690000,14.920000,15.680000,15.680000,4636659
2016-09-11,15.680000,15.230000,14.410000,14.890000,14.890000,8296094
2016-09-12,14.890000,15.760000,15.190000,15.680000,15.680000,5450074
2016-09-13,15.680000,16.200001,15.710000,15.850000,15.850000,8857095
2016-09-14,15.850000,15.860000,15.480000,15.780000,15.780000,4187807
2016-09-15,15.780000,16.070000,15.740000,15.860000,15.860000,5890098
2016-09-16,15.860000,17.120001,15.800000,16.809999,16.809999,15495554
2016-09-17,16.809999,17.059999,16.570000,17.010000,17.010000,6681203
2016-09-18,17.010000,17.309999,15.880000,16.080000,16.080000,18606275
2016-09-19,16.080000,17.340000,16.059999,17.180000,17.180000,11149107
2016-09-20,17.180000,19.160000,17.180000,19.049999,19.049999,30896039
2016-09-21,19.049999,19.219999,17.549999,18.330000,18.330000,27201118
2016-09-22,18.330000,18.420000,16.520000,17.459999,17.459999,25323014
2016-09-23,17.459999,18.000000,17.490000,17.660000,17.660000,8225557
2016-09-24,17.660000,17.719999,16.559999,17.100000,17.100000,8834110
2016-09-25,17.100000,17.330000,16.840000,17.230000,17.230000,4904790
2016-09-26,17.230000,17.809999,17.000000,17.049999,17.049999,6248021
2016-09-27,17.049999,17.610001,16.930000,17.400000,17.400000,5111598
2016-09-28,17.400000,18.090000,17.389999,17.700001,17.700001,6600378
2016-09-29,17.700001,17.700001,17.170000,17.309999,17.309999,3635118
2016-09-30,17.309999,17.730000,17.230000,17.459999,17.459999,4493950
2016-10-01,17.459999,17.730000,17.120001,17.389999,17.389999,5062414
2016-10-02,17.389999,17.730000,17.280001,17.500000,17.500000,2925046
2016-10-03,17.500000,17.920000,17.389999,17.830000,17.830000,6156128
2016-10-04,17.830000,17.990000,17.510000,17.680000,17.680000,6495672
2016-10-05,17.680000,17.780001,17.250000,17.260000,17.260000,6327294
2016-10-06,17.260000,17.490000,16.770000,17.080000,17.080000,9146919
2016-10-07,17.080000,17.410000,16.559999,16.770000,16.770000,6770089
2016-10-08,16.770000,16.740000,15.750000,16.040001,16.040001,8242573
2016-10-09,16.040001,16.420000,15.760000,15.950000,15.950000,5164479
2016-10-10,15.950000,16.030001,15.310000,15.530000,15.530000,8095026
2016-10-11,15.530000,16.730000,15.370000,15.500000,15.500000,9441973
2016-10-12,15.500000,15.970000,15.270000,15.480000,15.480000,7164261
2016-10-13,15.480000,16.280001,15.520000,16.120001,16.120001,7355825
2016-10-14,16.120001,15.990000,15.440000,15.640000,15.640000,2928189
2016-10-15,15.640000,15.920000,15.410000,15.760000,15.760000,3201102
2016-10-16,15.760000,15.970000,15.650000,15.700000,15.700000,1975951
2016-10-17,15.700000,15.940000,15.550000,15.860000,15.860000,4406290
2016-10-18,15.860000,17.040001,15.790000,16.559999,16.559999,15273061
2016-10-19,16.559999,16.610001,15.750000,15.930000,15.930000,7494970
2016-10-20,15.930000,16.209999,15.720000,15.830000,15.830000,4904319
2016-10-21,15.830000,16.280001,16.040001,16.190001,16.190001,2729173
2016-10-22,16.190001,16.770000,15.880000,16.080000,16.080000,5055322
2016-10-23,16.080000,16.129999,15.750000,15.960000,15.960000,3119422
2016-10-24,15.960000,16.129999,15.900000,15.900000,15.900000,2397337
2016-10-25,15.900000,15.990000,14.670000,15.220000,15.220000,14410235
2016-10-26,15.220000,15.560000,14.540000,14.900000,14.900000,6290117
2016-10-27,14.900000,15.460000,14.780000,15.140000,15.140000,9582998
2016-10-28,15.140000,15.340000,14.250000,14.540000,14.540000,10395884
2016-10-29,14.540000,14.930000,12.200000,13.360000,13.360000,22180990
2016-10-30,13.360000,15.520000,13.540000,15.120000,15.120000,15104873
2016-10-31,15.120000,15.460000,14.460000,14.660000,14.660000,10494665
2016-11-01,14.660000,15.380000,13.590000,14.330000,14.330000,19425702
2016-11-02,14.330000,15.130000,14.200000,14.360000,14.360000,7833242
2016-11-03,14.360000,15.930000,14.130000,15.540000,15.540000,14085282
2016-11-04,15.540000,15.040000,14.430000,14.870000,14.870000,6354847
2016-11-05,14.870000,15.030000,14.650000,14.860000,14.860000,3545116
2016-11-06,14.860000,15.000000,14.510000,14.550000,14.550000,3530744
2016-11-07,14.550000,14.920000,14.430000,14.620000,14.620000,2886136
2016-11-08,14.620000,14.660000,14.140000,14.360000,14.360000,3988172
2016-11-09,14.360000,14.830000,13.420000,14.350000,14.350000,13258791
2016-11-10,14.350000,14.230000,13.850000,14.040000,14.040000,3116758
2016-11-11,14.040000,14.290000,13.750000,13.850000,13.850000,4817803
2016-11-12,13.850000,14.010000,13.220000,13.440000,13.440000,7561296
2016-11-13,13.440000,14.080000,12.800000,13.460000,13.460000,8105592
2016-11-14,13.460000,13.880000,13.480000,13.550000,13.550000,2569377
2016-11-15,13.550000,14.000000,13.330000,13.810000,13.810000,5034335
2016-11-16,13.810000,14.410000,13.130000,13.400000,13.400000,8503003
2016-11-17,13.400000,13.500000,12.950000,13.270000,13.270000,5212311
2016-11-18,13.270000,13.630000,12.370000,12.660000,12.660000,9408602
2016-11-19,12.660000,13.100000,12.560000,12.860000,12.860000,3857023
2016-11-20,12.860000,13.230000,12.490000,12.930000,12.930000,4549556
2016-11-21,12.930000,13.010000,12.610000,12.790000,12.790000,2338335
2016-11-22,12.790000,13.890000,12.770000,13.170000,13.170000,9790797
2016-11-23,13.170000,13.400000,12.930000,13.070000,13.070000,3420991
2016-11-24,13.070000,13.170000,11.200000,12.430000,12.430000,14489855
2016-11-25,12.430000,13.210000,12.360000,12.600000,12.600000,6531469
2016-11-26,12.600000,12.880000,12.490000,12.580000,12.580000,2274215
2016-11-27,12.580000,12.640000,11.730000,12.150000,12.150000,6747366
2016-11-28,12.150000,12.310000,11.760000,11.870000,11.870000,4405864
2016-11-29,11.870000,11.720000,10.110000,10.990000,10.990000,15276610
2016-11-30,10.990000,11.890000,11.020000,11.570000,11.570000,9684907
2016-12-01,11.570000,11.690000,11.060000,11.290000,11.290000,4908062
2016-12-02,11.290000,11.500000,9.657000,10.120000,10.120000,15900882
2016-12-03,10.120000,10.890000,9.952000,10.510000,10.510000,11883780
2016-12-04,10.510000,10.560000,9.756000,9.974000,9.974000,7126069
2016-12-05,9.974000,10.130000,8.679000,8.953000,8.953000,15834075
2016-12-06,8.953000,10.540000,7.717000,10.320000,10.320000,60833957
2016-12-07,10.320000,11.370000,9.688000,10.980000,10.980000,24771290
2016-12-08,10.980000,11.800000,10.840000,10.950000,10.950000,14164073
2016-12-09,10.950000,11.550000,10.690000,11.320000,11.320000,12398506
2016-12-10,11.320000,11.330000,10.550000,10.730000,10.730000,7033339
2016-12-11,10.730000,11.030000,10.650000,10.930000,10.930000,4907436
2016-12-12,10.930000,11.440000,10.770000,11.180000,11.180000,8129953
2016-12-13,11.180000,11.220000,10.910000,11.000000,11.000000,3000071
2016-12-14,11.000000,11.300000,10.780000,10.870000,10.870000,4415269
2016-12-15,10.870000,10.800000,10.070000,10.210000,10.210000,8961050
2016-12-16,10.210000,10.800000,10.470000,10.560000,10.560000,3148957
2016-12-17,10.560000,10.700000,9.911000,10.410000,10.410000,5976037
2016-12-18,10.410000,10.760000,10.360000,10.620000,10.620000,4527090
2016-12-19,10.620000,10.640000,10.180000,10.250000,10.250000,3733839
2016-12-20,10.250000,10.570000,10.100000,10.170000,10.170000,3737312
2016-12-21,10.170000,10.960000,10.620000,10.720000,10.720000,7673388
2016-12-22,10.720000,11.230000,10.070000,10.470000,10.470000,15368899
